3	84.35808	-5.22668	0.82288	0.14113	0.11220	0.16544	0.39385	0.05758	0.08466	0.22016	0.08442	0.23175	0.07059
4	84.46024	-4.80590	-1.04065	0.39601	0.18519	0.09284	0.37616	0.11819	0.32091	0.06434	0.05399	0.10587	0.30500
5	83.85125	-5.07572	-1.35391	0.47636	0.48332	0.45580	0.07098	0.25163	0.26938	0.24448	0.24735	0.08201	0.20772
1	84.44092	-4.32879	0.41442	0.34618	0.19697	0.11391	0.02843	0.25053	0.39152	0.25302	0.47716	0.04989	0.04836
2	85.11260	-4.34715	0.25612	0.18865	0.20442	0.52266	0.55665	0.42855	0.14636	0.19286	0.22096	0.18910	0.21702
3	84.34526	-4.79710	-1.40095	0.44800	0.29035	0.45434	0.13319	0.00917	0.32196	0.03291	0.02812	0.33643	0.17979
4	83.54496	-4.64827	0.88267	0.86661	0.70713	0.14128	0.21869	0.26052	0.05574	0.01203	0.00999	0.02257	0.42369
5	83.86921	-5.09862	-1.02522	0.59382	0.76827	0.33285	0.34835	0.16303	0.21127	0.20516	0.04440	0.15527	0.40271
1	82.95718	-5.51214	-1.22838	-1.03102	0.53947	0.54228	0.27008	0.04637	0.24398	0.07794	0.26430	0.18306	0.07839
2	84.69141	-4.85559	0.92811	0.61738	0.57514	0.37647	0.28013	0.11964	0.25809	0.00891	0.29345	0.04601	0.24244
3	84.57990	-4.82906	-1.18593	0.58771	0.45036	0.28258	0.09101	0.43503	0.11783	0.07958	0.10198	0.02861	0.05904
4	83.56746	-5.05361	-1.17945	0.43236	0.01210	0.48486	0.07456	0.31305	0.37928	0.05879	0.15584	0.13369	0.12030
5	83.85400	-4.90755	-1.29950	0.69963	0.24228	0.36008	0.22265	0.15561	0.30144	0.35953	0.27281	0.08495	0.18630
1	83.58337	-5.30463	-1.38078	0.60752	0.72132	0.10129	0.20939	0.07038	0.01593	0.13327	0.14625	0.18942	0.03302
2	84.25009	-4.66335	-1.27643	0.69007	0.37273	0.01641	0.26703	0.37290	0.08861	0.11913	0.24771	0.04842	0.15753
3	84.52813	-4.91564	-1.28071	0.85269	0.20602	0.18754	0.21173	0.26094	0.16771	0.40319	0.05809	0.22964	0.07807
